Date,OpenHeating,HighHeating,LowHeating,CloseHeating,VolumeHeating
2007-10-10,2.181,2.2195,2.1737,2.2172,40739
2007-10-11,2.2193,2.2711,2.2172,2.2473,42694
2007-10-12,2.2435,2.2618,2.2322,2.2464,32621
2007-10-15,2.2501,2.32,2.244,2.3072,33776
2007-10-16,2.3165,2.3401,2.2924,2.3387,36341
2007-10-17,2.3319,2.35,2.3054,2.3189,28081
2007-10-18,2.31,2.3609,2.3088,2.3493,28791
2007-10-19,2.3569,2.3644,2.316,2.3306,26123
2007-10-22,2.3225,2.3433,2.2872,2.3109,22908
2007-10-23,2.3055,2.3305,2.2922,2.2998,29003
2007-10-24,2.3,2.3537,2.29,2.342,25500
2007-10-25,2.3465,2.4115,2.3465,2.4084,20925
2007-10-26,2.41,2.4399,2.4067,2.4325,22492
2007-10-29,2.43,2.4723,2.43,2.4646,20924
2007-10-30,2.4664,2.4665,2.415,2.4246,18682
2007-10-31,2.415,2.5218,2.4,2.5078,11143
2007-11-01,2.544,2.5567,2.4802,2.5123,35143
2007-11-02,2.5236,2.5762,2.51,2.5737,31345
2007-11-05,2.5784,2.5885,2.5307,2.5439,36889
2007-11-06,2.5545,2.6198,2.5531,2.6078,37843
2007-11-07,2.6206,2.652,2.5752,2.6175,44041
2007-11-08,2.6075,2.66,2.5925,2.6058,38860
2007-11-09,2.6127,2.6364,2.5885,2.6188,37035
2007-11-12,2.6064,2.622,2.561,2.5821,37155
2007-11-13,2.567,2.5818,2.4902,2.5021,44071
2007-11-14,2.5069,2.5793,2.504,2.5734,33606
2007-11-15,2.5753,2.5947,2.5335,2.5587,30411
2007-11-16,2.565,2.6128,2.555,2.5871,27340
2007-11-19,2.6,2.618,2.5705,2.6042,28064
2007-11-20,2.6123,2.7018,2.588,2.6901,28511
2007-11-21,2.6922,2.7154,2.6664,2.6874,21952
2007-11-23,2.6903,2.7181,2.6729,2.7042,13769
2007-11-26,2.7021,2.7272,2.674,2.7066,26064
2007-11-27,2.6912,2.6945,2.6487,2.6534,31450
2007-11-28,2.6528,2.6804,2.5671,2.5738,21905
2007-11-29,2.601,2.653,2.5685,2.5771,20341
2007-11-30,2.58,2.5925,2.5028,2.5296,8352
2007-12-03,2.515,2.5353,2.4609,2.5111,41474
2007-12-04,2.52,2.528,2.4876,2.5118,39367
2007-12-05,2.5115,2.5729,2.4759,2.4893,42593
2007-12-06,2.4837,2.554,2.445,2.545,36632
2007-12-07,2.548,2.5525,2.4747,2.5047,43138
2007-12-10,2.5042,2.5355,2.4624,2.4774,48549
2007-12-11,2.479,2.5398,2.475,2.523,39925
2007-12-12,2.515,2.6583,2.5128,2.6432,49412
2007-12-13,2.6354,2.6686,2.61,2.6147,36327
2007-12-14,2.621,2.6646,2.6025,2.6079,34058
2007-12-17,2.61,2.6386,2.5783,2.5979,32293
2007-12-18,2.6,2.6477,2.5332,2.5554,30800
2007-12-19,2.55,2.6255,2.5391,2.5979,25264
2007-12-20,2.6025,2.6334,2.5842,2.5895,24481
2007-12-21,2.5922,2.6439,2.5821,2.6091,27256
2007-12-24,2.6125,2.6264,2.5658,2.5947,9565
2007-12-26,2.595,2.6801,2.594,2.6412,19607
2007-12-27,2.641,2.699,2.635,2.6803,17931
2007-12-28,2.685,2.701,2.633,2.637,28227
2007-12-31,2.6435,2.677,2.6284,2.6444,7323
2008-01-02,2.662,2.7465,2.6537,2.7404,31645
2008-01-03,2.7386,2.7475,2.702,2.7191,31451
2008-01-04,2.722,2.727,2.665,2.6835,38357
2008-01-07,2.6847,2.6908,2.5741,2.5935,49184
2008-01-08,2.5985,2.6646,2.5961,2.6363,43451
2008-01-09,2.6341,2.6687,2.6042,2.6134,49667
2008-01-10,2.6145,2.6245,2.545,2.5573,41412
2008-01-11,2.5725,2.5828,2.528,2.5359,39208
2008-01-14,2.5359,2.5979,2.5347,2.5892,31818
2008-01-15,2.59,2.605,2.5239,2.5472,32151
2008-01-16,2.5434,2.549,2.475,2.5184,33929
2008-01-17,2.528,2.5578,2.4877,2.5035,33839
2008-01-18,2.4997,2.534,2.488,2.5074,32169
2008-01-22,2.5225,2.5225,2.4075,2.4726,34215
2008-01-23,2.469,2.4765,2.42,2.4231,19919
2008-01-24,2.4455,2.4815,2.4325,2.4763,20461
2008-01-25,2.4875,2.5308,2.48,2.5191,21273
2008-01-28,2.5191,2.534,2.468,2.5265,23171
2008-01-29,2.5265,2.557,2.5136,2.5418,21120
2008-01-30,2.56,2.5638,2.5308,2.5493,26410
2008-01-31,2.5365,2.545,2.475,2.5345,10419
2008-02-01,2.52,2.5359,2.4419,2.4489,40227
2008-02-04,2.4489,2.5025,2.4276,2.4833,31465
2008-02-05,2.4833,2.4853,2.4255,2.4465,33462
2008-02-06,2.4416,2.4656,2.4124,2.4188,35522
2008-02-07,2.4188,2.4679,2.4042,2.4585,40843
2008-02-08,2.465,2.5701,2.4614,2.5541,57394
2008-02-11,2.5624,2.6462,2.5408,2.6044,51935
2008-02-12,2.609,2.6298,2.5698,2.5911,38342
2008-02-13,2.5905,2.6272,2.5814,2.6156,37952
2008-02-14,2.6192,2.67,2.6186,2.6666,31897
2008-02-15,2.6601,2.6849,2.6288,2.6469,36646
2008-02-19,2.6485,2.766,2.645,2.7614,38271
2008-02-20,2.745,2.7678,2.7154,2.7546,29571
2008-02-21,2.7551,2.7715,2.693,2.7381,28262
2008-02-22,2.7195,2.786,2.715,2.763,23713
2008-02-25,2.7815,2.8005,2.7434,2.7853,23381
2008-02-26,2.7874,2.8251,2.7579,2.815,29507
2008-02-27,2.8175,2.8345,2.7661,2.7711,18062
2008-02-28,2.78,2.8562,2.753,2.8456,20844
2008-02-29,2.8538,2.862,2.8075,2.8397,11729
2008-03-03,2.8065,2.8739,2.7988,2.8408,39646
2008-03-04,2.8352,2.857,2.7696,2.7918,43444
2008-03-05,2.8027,2.9491,2.7932,2.9431,55475
2008-03-06,2.9407,2.9751,2.9045,2.9733,35574
2008-03-07,2.97,2.9863,2.9173,2.947,30508
2008-03-10,2.9478,2.9852,2.9242,2.9734,34890
2008-03-11,2.98,3.0101,2.9199,2.9957,36124
2008-03-12,2.986,3.0314,2.9485,3.0244,37990
2008-03-13,3.0265,3.1275,3.01,3.1248,52832
2008-03-14,3.12,3.222,3.1058,3.1465,42059
2008-03-17,3.1345,3.19,2.9867,3.0684,35432
2008-03-18,3.0884,3.1541,3.0393,3.1379,26238
2008-03-19,3.1145,3.122,2.9859,3.0167,26411
2008-03-20,3.0117,3.0335,2.9295,2.9772,21681
2008-03-24,2.975,3.01,2.9525,2.9631,15835
2008-03-25,2.9541,2.9835,2.8594,2.9248,23088
2008-03-26,2.923,3.0572,2.923,3.0438,18586
2008-03-27,3.0544,3.1633,3.0484,3.1483,15393
2008-03-28,3.135,3.137,3.09,3.105,14274
2008-03-31,3.102,3.17,2.9975,3.0492,9320
2008-04-01,2.9,2.9275,2.8545,2.8797,38561
2008-04-02,2.8893,2.9632,2.8489,2.951,34698
2008-04-03,2.9468,2.9896,2.9142,2.9228,30736
2008-04-04,2.93,2.9969,2.93,2.9921,27875
2008-04-07,2.9939,3.102,2.986,3.0843,35328
2008-04-08,3.08,3.124,3.066,3.1102,41156
2008-04-09,3.1077,3.2561,3.0907,3.2345,50694
2008-04-10,3.225,3.3204,3.185,3.194,48758
2008-04-11,3.1902,3.2376,3.1557,3.1975,35832
2008-04-14,3.194,3.2171,3.1713,3.2029,25637
2008-04-15,3.2115,3.2812,3.209,3.2739,27864
2008-04-16,3.2735,3.31,3.2116,3.283,40449
2008-04-17,3.288,3.306,3.244,3.2674,24206
2008-04-18,3.268,3.302,3.2247,3.2923,23238
2008-04-21,3.2923,3.3309,3.2606,3.3114,19946
2008-04-22,3.3135,3.35,3.2806,3.3169,22099
2008-04-23,3.3282,3.3285,3.2788,3.325,16518
2008-04-24,3.3205,3.33,3.2374,3.2583,20074
2008-04-25,3.26,3.3297,3.2185,3.3028,16890
2008-04-28,3.31,3.3267,3.2753,3.2988,13854
2008-04-29,3.2945,3.297,3.239,3.2465,19067
2008-04-30,3.25,3.2854,3.1515,3.177,7537
2008-05-01,3.1855,3.198,3.0681,3.1177,39480
2008-05-02,3.1121,3.226,3.107,3.2187,39044
2008-05-05,3.2187,3.33,3.2025,3.3065,37078
2008-05-06,3.3029,3.3712,3.2883,3.3535,36791
2008-05-07,3.354,3.46,3.346,3.4473,48322
2008-05-08,3.4579,3.531,3.4316,3.5098,52673
2008-05-09,3.522,3.6524,3.51,3.636,40862
2008-05-12,3.6365,3.6419,3.5425,3.5598,43974
2008-05-13,3.5438,3.7146,3.5425,3.6989,52766
2008-05-14,3.7014,3.7228,3.614,3.6178,43215
2008-05-15,3.6178,3.6927,3.5515,3.6224,37630
2008-05-16,3.6341,3.7141,3.6322,3.7028,34922
2008-05-19,3.702,3.7195,3.659,3.6751,27576
2008-05-20,3.684,3.792,3.6751,3.775,32424
2008-05-21,3.7639,3.943,3.7639,3.9084,28339
2008-05-22,3.9377,4.0153,3.908,3.9543,25052
2008-05-23,3.95,4.008,3.8462,3.8656,24770
2008-05-27,3.8691,3.9675,3.78,3.7992,33422
2008-05-28,3.7895,3.855,3.7427,3.8243,19554
2008-05-29,3.828,3.8616,3.663,3.6885,23296
2008-05-30,3.6425,3.7148,3.619,3.6598,8380
2008-06-02,3.6722,3.764,3.6157,3.722,39321
2008-06-03,3.715,3.7442,3.628,3.6396,34955
2008-06-04,3.65,3.6549,3.5414,3.5458,44366
2008-06-05,3.55,3.6903,3.535,3.6808,32938
2008-06-06,3.68,3.9925,3.68,3.974,54386
2008-06-09,3.9535,3.9896,3.8715,3.877,42828
2008-06-10,3.8717,3.9842,3.8045,3.8124,39576
2008-06-11,3.825,4.015,3.815,3.9748,41131
2008-06-12,3.985,4.005,3.841,3.9427,40244
2008-06-13,3.9425,3.9525,3.8335,3.8368,34685
2008-06-16,3.8401,3.9691,3.7986,3.8274,40302
2008-06-17,3.7976,3.8543,3.754,3.8222,32475
2008-06-18,3.8148,3.8685,3.7287,3.86,35315
2008-06-19,3.8484,3.8846,3.7,3.7135,39297
2008-06-20,3.715,3.8507,3.706,3.7717,26102
2008-06-23,3.7717,3.8637,3.7532,3.7964,22932
2008-06-24,3.8133,3.85,3.7855,3.8136,19088
2008-06-25,3.8166,3.8374,3.687,3.7492,24500
2008-06-26,3.75,3.9371,3.74,3.8834,17537
2008-06-27,3.8834,3.9827,3.8696,3.9066,21004
2008-06-30,3.936,3.9972,3.8785,3.9029,10166
2008-07-01,3.9275,4.007,3.9186,3.9435,32453
2008-07-02,3.9491,4.0925,3.921,4.0715,40768
2008-07-03,4.0864,4.135,4.0725,4.106,26063
2008-07-07,4.0736,4.0765,3.9364,3.9696,35935
2008-07-08,3.9854,3.999,3.7982,3.8202,43977
2008-07-09,3.8209,3.902,3.8205,3.8516,37926
2008-07-10,3.8489,4.0553,3.8455,4.0374,46538
2008-07-11,4.021,4.1586,4.021,4.0766,37566
2008-07-14,4.0764,4.12,4.0132,4.0649,31115
2008-07-15,4.0649,4.1134,3.839,3.919,47724
2008-07-16,3.919,3.9491,3.7603,3.841,41734
2008-07-17,3.8505,3.9129,3.732,3.7438,40409
2008-07-18,3.757,3.8028,3.6869,3.6915,34635
2008-07-21,3.715,3.7745,3.6933,3.7479,27184
2008-07-22,3.76,3.7845,3.643,3.6782,22055
2008-07-23,3.679,3.6834,3.535,3.5501,21931
2008-07-24,3.547,3.6004,3.5369,3.5671,18709
2008-07-25,3.565,3.5978,3.5032,3.5229,15245
2008-07-28,3.5225,3.5864,3.522,3.562,14600
2008-07-29,3.568,3.5822,3.4468,3.4722,14381
2008-07-30,3.461,3.5436,3.4349,3.5203,17293
2008-07-31,3.537,3.5444,3.413,3.4387,8690
2008-08-01,3.4552,3.5381,3.4041,3.4368,36070
2008-08-04,3.46,3.4675,3.3159,3.3501,33849
2008-08-05,3.345,3.3597,3.2706,3.282,35426
2008-08-06,3.28,3.3119,3.211,3.2379,40509
2008-08-07,3.2379,3.3074,3.1973,3.2336,40405
2008-08-08,3.23,3.2315,3.12,3.128,42479
2008-08-11,3.128,3.185,3.0842,3.1195,35257
2008-08-12,3.1197,3.1815,3.0714,3.0781,41325
2008-08-13,3.0795,3.189,3.0694,3.1317,54996
2008-08-14,3.1359,3.1576,3.0589,3.0991,38248
2008-08-15,3.11,3.128,3.024,3.1191,37872
2008-08-18,3.1297,3.1473,3.0656,3.0848,31270
2008-08-19,3.094,3.1998,3.0614,3.1237,34293
2008-08-20,3.1402,3.197,3.08,3.1635,26430
2008-08-21,3.17,3.351,3.1688,3.3006,28693
2008-08-22,3.3006,3.31,3.1231,3.1311,28248
2008-08-25,3.132,3.1781,3.1127,3.1514,17249
2008-08-26,3.163,3.271,3.1092,3.2099,25946
2008-08-27,3.21,3.3225,3.201,3.2617,21189
2008-08-28,3.2644,3.33,3.1482,3.1826,16164
2008-08-29,3.2076,3.2775,3.158,3.1819,5752
2008-09-02,3.27,3.2965,2.956,3.0736,52236
2008-09-03,3.1029,3.1036,3.0205,3.0788,35540
2008-09-04,3.0811,3.099,3.0025,3.0237,39846
2008-09-05,3.014,3.0193,2.9319,2.9828,34175
2008-09-08,2.9986,3.16,2.9596,3.0131,39737
2008-09-09,3.0334,3.0334,2.89,2.9247,35972
2008-09-10,2.904,2.9739,2.8666,2.9024,38469
2008-09-11,2.9175,2.9842,2.8774,2.9155,41055
2008-09-12,2.9338,2.9774,2.9154,2.9391,30916
2008-09-15,2.92,2.92,2.7219,2.7912,39254
2008-09-16,2.764,2.7728,2.6712,2.7197,35536
2008-09-17,2.7525,2.8335,2.674,2.8247,36063
2008-09-18,2.81,2.9239,2.7454,2.7824,33072
2008-09-19,2.8027,2.9076,2.7768,2.8978,24751
2008-09-22,2.9126,3.0719,2.8755,3.043,24254
2008-09-23,3.031,3.058,2.94,2.9963,22342
2008-09-24,3.0157,3.0955,2.9771,3.0133,16957
2008-09-25,3.0041,3.0588,2.953,3.0258,25001
2008-09-26,3.0274,3.03,2.934,2.9949,14743
2008-09-29,2.9844,2.9971,2.733,2.7604,18310
2008-09-30,2.7604,2.8846,2.707,2.8636,8194
2008-10-01,2.925,2.95,2.7921,2.8469,31405
2008-10-02,2.8575,2.885,2.7007,2.7095,31532
2008-10-03,2.719,2.732,2.624,2.662,36137
2008-10-06,2.6589,2.6589,2.468,2.474,33597
2008-10-07,2.4914,2.5648,2.4666,2.5057,35054
2008-10-08,2.4966,2.515,2.3971,2.4945,34665
2008-10-09,2.494,2.4962,2.3598,2.4186,33834
2008-10-10,2.3895,2.3895,2.1844,2.21,37746
2008-10-13,2.2569,2.3624,2.25,2.341,27867
2008-10-14,2.3517,2.42,2.2539,2.2597,28737
2008-10-15,2.275,2.2908,2.165,2.1905,25080
2008-10-16,2.1848,2.1885,2.051,2.0873,32247
2008-10-17,2.151,2.1917,2.0832,2.1329,24265
2008-10-20,2.1414,2.2705,2.1333,2.2099,26339
2008-10-21,2.244,2.2578,2.1292,2.1771,15854
2008-10-22,2.16,2.1607,2.0266,2.0365,18045
2008-10-23,2.0287,2.0851,2.017,2.0297,16906
2008-10-24,2.045,2.06,1.9111,1.9465,14307
2008-10-27,1.9532,1.9871,1.8923,1.9144,14369
2008-10-28,1.896,1.9675,1.888,1.912,14311
2008-10-29,1.955,2.0498,1.9385,2.001,12726
2008-10-30,2.0117,2.0555,1.93,1.9841,12441
2008-10-31,1.971,2.0944,1.923,2.0063,5805
2008-11-03,2.0842,2.1059,1.9772,1.9828,27120
2008-11-04,1.9845,2.2113,1.943,2.1616,39584
2008-11-05,2.1448,2.15,2.0266,2.0547,30060
2008-11-06,2.055,2.0594,1.9355,1.9424,36093
2008-11-07,1.949,2.0041,1.9367,1.9784,33890
2008-11-10,1.9811,2.094,1.945,2.0056,40502
2008-11-11,1.9919,1.9919,1.9093,1.929,32999
2008-11-12,1.9218,1.9345,1.8161,1.8354,36209
2008-11-13,1.8186,1.9177,1.7919,1.875,35084
2008-11-14,1.899,1.9212,1.8137,1.8318,30040
2008-11-17,1.8026,1.8906,1.7866,1.791,29694
2008-11-18,1.7949,1.815,1.7518,1.7579,29659
2008-11-19,1.768,1.8,1.744,1.7597,27849
2008-11-20,1.7583,1.7645,1.663,1.6759,22910
2008-11-21,1.6759,1.725,1.64,1.6996,18946
2008-11-24,1.71,1.8302,1.6615,1.7844,23808
2008-11-25,1.7844,1.785,1.6969,1.6988,21360
2008-11-26,1.71,1.7745,1.6909,1.7367,23400
2008-11-28,1.7365,1.7365,1.65,1.6737,4206
2008-12-01,1.7271,1.7271,1.6078,1.6151,35390
2008-12-02,1.6222,1.6521,1.5778,1.5832,35920
2008-12-03,1.5951,1.615,1.5655,1.584,34100
2008-12-04,1.5855,1.5996,1.5035,1.5091,36983
2008-12-05,1.5051,1.536,1.4185,1.4265,40432
2008-12-08,1.45,1.5121,1.445,1.4904,34030
2008-12-09,1.4905,1.5085,1.4328,1.4369,38584
2008-12-10,1.4434,1.4953,1.3845,1.4027,52028
2008-12-11,1.4203,1.5508,1.3852,1.5066,40018
2008-12-12,1.485,1.5241,1.4122,1.4934,39407
2008-12-15,1.5073,1.6067,1.4566,1.4601,37604
2008-12-16,1.478,1.5401,1.4449,1.4603,34746
2008-12-17,1.48,1.5344,1.4387,1.4425,35176
2008-12-18,1.3951,1.4015,1.395,1.3729,34716
2008-12-19,1.3951,1.4281,1.3696,1.392,24404
2008-12-22,1.41,1.42,1.338,1.3415,19035
2008-12-23,1.3415,1.36,1.3012,1.327,21111
2008-12-24,1.336,1.344,1.1914,1.1983,16943
2008-12-26,1.2215,1.256,1.2005,1.245,7168
2008-12-29,1.254,1.3785,1.2426,1.2853,15636
2008-12-30,1.2833,1.3021,1.265,1.288,22223
2008-12-31,1.2803,1.442,1.267,1.4057,5559
2009-01-02,1.426,1.4974,1.3606,1.4803,27397
2009-01-05,1.484,1.585,1.4739,1.5763,37971
2009-01-06,1.57,1.6688,1.5623,1.6263,42707
2009-01-07,1.6478,1.6478,1.5358,1.5431,43561
2009-01-08,1.55,1.6025,1.4983,1.5196,43740
2009-01-09,1.5372,1.5467,1.4388,1.4877,39100
2009-01-12,1.488,1.507,1.4402,1.4724,36563
2009-01-13,1.48,1.552,1.4534,1.5141,38750
2009-01-14,1.5268,1.5398,1.419,1.4631,46118
2009-01-15,1.47,1.5149,1.4249,1.4871,31611
2009-01-16,1.4841,1.5283,1.449,1.4734,28317
2009-01-20,1.466,1.4865,1.371,1.3758,29877
2009-01-21,1.381,1.3944,1.3486,1.386,19561
2009-01-22,1.3879,1.4089,1.3083,1.3486,20312
2009-01-23,1.3465,1.461,1.3205,1.4505,21308
2009-01-26,1.4425,1.4838,1.4065,1.427,18132
2009-01-27,1.4195,1.4655,1.368,1.3745,19450
2009-01-28,1.384,1.46,1.3809,1.4215,16418
2009-01-29,1.4235,1.456,1.3885,1.4283,17875
2009-01-30,1.435,1.4863,1.4283,1.4538,8688
2009-02-02,1.434,1.44,1.3412,1.3424,33131
2009-02-03,1.3135,1.36,1.3135,1.3254,32186
2009-02-04,1.3202,1.3593,1.3115,1.327,26158
2009-02-05,1.3212,1.3776,1.3206,1.3672,28296
2009-02-06,1.3625,1.388,1.298,1.3598,35259
2009-02-09,1.3536,1.4232,1.3373,1.3523,36271
2009-02-10,1.356,1.4084,1.2967,1.3014,37945
2009-02-11,1.3125,1.3403,1.2976,1.3164,34365
2009-02-12,1.324,1.342,1.3016,1.3218,33333
2009-02-13,1.333,1.334,1.288,1.3,27756
2009-02-17,1.3031,1.307,1.1745,1.1864,31362
2009-02-18,1.1847,1.2027,1.1399,1.1469,25890
2009-02-19,1.16,1.211,1.1433,1.2045,24920
2009-02-20,1.1905,1.1984,1.147,1.1967,18325
2009-02-23,1.1825,1.2318,1.1635,1.1754,23511
2009-02-24,1.174,1.2183,1.1624,1.2082,21476
2009-02-25,1.2,1.2574,1.18,1.2377,17900
2009-02-26,1.2354,1.3057,1.235,1.2941,19280
2009-02-27,1.2802,1.2964,1.23,1.2659,9472
2009-03-02,1.2642,1.266,1.1476,1.1512,29387
2009-03-03,1.1525,1.2062,1.1434,1.1796,29375
2009-03-04,1.1758,1.2337,1.1646,1.2145,40327
2009-03-05,1.2209,1.2209,1.135,1.1598,28640
2009-03-06,1.1614,1.2391,1.16,1.2294,36091
2009-03-09,1.2261,1.2645,1.1988,1.2154,35345
2009-03-10,1.2245,1.2699,1.1924,1.1987,37593
2009-03-11,1.198,1.2088,1.1252,1.1331,37379
2009-03-12,1.136,1.2374,1.126,1.2264,41162
2009-03-13,1.2147,1.2518,1.19,1.1972,27714
2009-03-16,1.1775,1.2265,1.143,1.213,34448
2009-03-17,1.213,1.2873,1.19,1.2747,31981
2009-03-18,1.268,1.3005,1.2321,1.264,21625
2009-03-19,1.2986,1.3855,1.2795,1.3563,20991
2009-03-20,1.3502,1.3873,1.34,1.3834,19528
2009-03-23,1.3885,1.475,1.3825,1.4707,18653
2009-03-24,1.4696,1.5026,1.4522,1.4996,16338
2009-03-25,1.5005,1.5005,1.4469,1.4647,19322
2009-03-26,1.4662,1.505,1.4612,1.4813,18101
2009-03-27,1.475,1.478,1.4256,1.4328,15171
2009-03-30,1.4225,1.4225,1.3395,1.3426,18880
2009-03-31,1.3508,1.3832,1.3155,1.3438,12032
2009-04-01,1.3674,1.3674,1.2998,1.3458,30819
2009-04-02,1.3466,1.45,1.3466,1.4391,35583
2009-04-03,1.4392,1.465,1.4054,1.446,26610
2009-04-06,1.4455,1.4715,1.3857,1.4191,30878
2009-04-07,1.4189,1.435,1.3819,1.3903,35603
2009-04-08,1.3837,1.4586,1.3608,1.3982,45366
2009-04-09,1.4061,1.4521,1.4021,1.4288,32748
2009-04-13,1.4267,1.4411,1.3449,1.398,37742
2009-04-14,1.401,1.4393,1.3766,1.4023,33527
2009-04-15,1.387,1.4252,1.3797,1.401,31697
2009-04-16,1.4125,1.431,1.4004,1.4218,31362
2009-04-17,1.4218,1.4534,1.4046,1.4225,31193
2009-04-20,1.4338,1.4338,1.3227,1.3316,26485
2009-04-21,1.3316,1.365,1.2979,1.3478,25836
2009-04-22,1.349,1.3537,1.3108,1.3299,17213
2009-04-23,1.3215,1.3455,1.3051,1.3179,15602
2009-04-24,1.3175,1.3718,1.3011,1.3683,12490
2009-04-27,1.3624,1.3624,1.2785,1.3229,21719
2009-04-28,1.3236,1.3288,1.295,1.3167,18874
2009-04-29,1.31,1.3614,1.31,1.3291,19780
2009-04-30,1.3175,1.3406,1.3018,1.3147,12048
2009-05-01,1.3368,1.3982,1.32,1.3884,38150
2009-05-04,1.3751,1.4368,1.3751,1.4345,28270
2009-05-05,1.4336,1.4393,1.409,1.4262,38044
2009-05-06,1.4262,1.4729,1.416,1.4713,40077
2009-05-07,1.4899,1.5327,1.4555,1.4852,47445
2009-05-08,1.4825,1.525,1.4683,1.5184,39632
2009-05-11,1.5184,1.5247,1.4757,1.5009,34297
2009-05-12,1.4965,1.5369,1.4874,1.507,33700
2009-05-13,1.5209,1.5368,1.4738,1.49,36875
2009-05-14,1.4865,1.5029,1.4577,1.4947,30318
2009-05-15,1.4905,1.4972,1.4135,1.4188,45934
2009-05-18,1.4142,1.4898,1.413,1.4757,28793
2009-05-19,1.479,1.505,1.4543,1.4866,26166
2009-05-20,1.49,1.5453,1.484,1.5411,30445
2009-05-21,1.5277,1.5414,1.4937,1.5294,23041
2009-05-22,1.5303,1.5441,1.507,1.538,21120
2009-05-26,1.54,1.546,1.477,1.5453,21555
2009-05-27,1.546,1.5728,1.535,1.5617,20811
2009-05-28,1.5475,1.61,1.5475,1.6014,24510
2009-05-29,1.5979,1.6512,1.5945,1.6419,9489
2009-06-01,1.6801,1.7785,1.678,1.7765,46947
2009-06-02,1.765,1.8125,1.7472,1.7979,48954
2009-06-03,1.7773,1.7995,1.7104,1.7384,44067
2009-06-04,1.7354,1.8099,1.735,1.784,42633
2009-06-05,1.784,1.8139,1.7546,1.7701,29914
2009-06-08,1.7674,1.7892,1.74,1.7679,34907
2009-06-09,1.7845,1.818,1.7756,1.8076,35338
2009-06-10,1.813,1.8482,1.8109,1.8326,39029
2009-06-11,1.8326,1.8706,1.8309,1.8534,37433
2009-06-12,1.8517,1.8517,1.8125,1.8375,30219
2009-06-15,1.8411,1.8481,1.7877,1.8156,31311
2009-06-16,1.814,1.8805,1.8046,1.825,32131
2009-06-17,1.8225,1.8674,1.8007,1.863,33751
2009-06-18,1.8608,1.8745,1.8269,1.837,36402
2009-06-19,1.8415,1.859,1.7736,1.7867,30600
2009-06-22,1.7925,1.8058,1.7132,1.7275,27003
2009-06-23,1.7295,1.7766,1.7072,1.769,27435
2009-06-24,1.757,1.778,1.7343,1.7381,20731
2009-06-25,1.7373,1.7982,1.7336,1.7763,18389
2009-06-26,1.783,1.7955,1.7218,1.7303,21107
2009-06-29,1.73,1.8,1.715,1.7835,16712
2009-06-30,1.7821,1.81,1.708,1.718,9470
2009-07-01,1.802,1.8291,1.7435,1.7657,48252
2009-07-02,1.764,1.77,1.6947,1.7016,38118
2009-07-06,1.6684,1.6705,1.6234,1.6266,39960
2009-07-07,1.6251,1.6421,1.5816,1.6007,36940
2009-07-08,1.5836,1.591,1.5324,1.5379,47819
2009-07-09,1.5454,1.5689,1.5109,1.5344,44301
2009-07-10,1.5375,1.546,1.4959,1.5335,46518
2009-07-13,1.5238,1.5398,1.4871,1.5038,46269
2009-07-14,1.5109,1.5409,1.4962,1.5119,42710
2009-07-15,1.52,1.5916,1.5165,1.5821,37514
2009-07-16,1.5905,1.608,1.5585,1.5994,41395
2009-07-17,1.5995,1.6571,1.5746,1.641,35621
2009-07-20,1.6375,1.6969,1.6375,1.6894,29472
2009-07-21,1.693,1.7373,1.6744,1.6984,35072
2009-07-22,1.6893,1.7251,1.6761,1.7112,23741
2009-07-23,1.717,1.7761,1.7009,1.7644,22446
2009-07-24,1.7625,1.7953,1.7575,1.7813,13366
2009-07-27,1.783,1.8092,1.7711,1.7966,15791
2009-07-28,1.786,1.8045,1.7575,1.7647,20544
2009-07-29,1.76,1.7655,1.6583,1.6713,15627
2009-07-30,1.6601,1.773,1.6601,1.7687,17747
2009-07-31,1.7595,1.82,1.7166,1.7938,6054
2009-08-03,1.8321,1.892,1.8256,1.8713,41316
2009-08-04,1.879,1.919,1.848,1.9014,39473
2009-08-05,1.9075,1.961,1.8888,1.9569,51908
2009-08-06,1.9471,1.9738,1.9238,1.9367,42033
2009-08-07,1.9505,1.9621,1.9054,1.9122,36158
2009-08-10,1.911,1.942,1.9042,1.9276,29061
2009-08-11,1.9403,1.9464,1.8842,1.9117,36733
2009-08-12,1.9115,1.9316,1.882,1.8921,39240
2009-08-13,1.9054,1.933,1.89,1.9028,39333
2009-08-14,1.917,1.9322,1.8315,1.841,44368
2009-08-17,1.8471,1.8525,1.784,1.8265,29683
2009-08-18,1.8275,1.8843,1.7926,1.865,33500
2009-08-19,1.875,1.9309,1.8339,1.9187,31029
2009-08-20,1.9187,1.9266,1.8808,1.8852,23230
2009-08-21,1.89,1.9282,1.8734,1.9049,19338
2009-08-24,1.9097,1.9382,1.8983,1.9234,18103
2009-08-25,1.9124,1.9283,1.8373,1.8559,25884
2009-08-26,1.85,1.8697,1.8168,1.852,20354
2009-08-27,1.856,1.8677,1.8124,1.8592,18287
2009-08-28,1.8629,1.8889,1.8441,1.8603,20709
2009-08-31,1.8715,1.8715,1.761,1.7792,7025
2009-09-01,1.8054,1.8481,1.7576,1.7589,44732
2009-09-02,1.755,1.7836,1.7367,1.7505,41551
2009-09-03,1.7516,1.7767,1.7311,1.735,40972
2009-09-04,1.7427,1.745,1.7018,1.7205,35660
2009-09-08,1.725,1.8098,1.7084,1.7825,44580
